1.1,1.2,1.7,1.8,	8605
1.1,1.2,10.1,10.2,	3
1.1,1.2,10.4,10.5,	1
1.1,1.2,2.0,2.1,	10909
1.1,1.2,2.3,2.4,	14018
1.1,1.2,2.6,2.7,	15809
1.1,1.2,2.9,3.0,	16895
1.1,1.2,3.2,3.3,	16463
1.1,1.2,3.5,3.6,	14896
1.1,1.2,3.8,3.9,	12707
1.1,1.2,4.1,4.2,	10913
1.1,1.2,4.4,4.5,	9709
1.1,1.2,4.7,4.8,	9387
1.1,1.2,5.0,5.1,	9954
1.1,1.2,5.3,5.4,	11166
1.1,1.2,5.6,5.7,	12203
1.1,1.2,5.9,6.0,	12614
1.1,1.2,6.2,6.3,	12037
1.1,1.2,6.5,6.6,	10666
1.1,1.2,6.8,6.9,	8670
1.1,1.2,7.1,7.2,	6356
1.1,1.2,7.4,7.5,	4336
1.1,1.2,7.7,7.8,	2693
1.1,1.2,8.0,8.1,	1496
1.1,1.2,8.3,8.4,	777
1.1,1.2,8.6,8.7,	394
1.1,1.2,8.9,9.0,	157
1.1,1.2,9.2,9.3,	57
1.1,1.2,9.5,9.6,	24
1.1,1.2,9.8,9.9,	10
1.2,1.3,-0.1,0.0,	5593
1.2,1.3,-0.4,-0.3,	5463
1.2,1.3,-0.7,-0.6,	5121
1.2,1.3,-1.0,-0.9,	5490
1.2,1.3,-1.3,-1.2,	6282
1.2,1.3,-1.6,-1.5,	7678
1.2,1.3,-1.9,-1.8,	10252
1.2,1.3,-10.2,-10.1,	4
1.2,1.3,-10.5,-10.4,	2
1.2,1.3,-2.2,-2.1,	12784
1.2,1.3,-2.5,-2.4,	14907
1.2,1.3,-2.8,-2.7,	16121
1.2,1.3,-3.1,-3.0,	16161
1.2,1.3,-3.4,-3.3,	15250
1.2,1.3,-3.7,-3.6,	13124
1.2,1.3,-4.0,-3.9,	11022
1.2,1.3,-4.3,-4.2,	9139
1.2,1.3,-4.6,-4.5,	8708
1.2,1.3,-4.9,-4.8,	8678
1.2,1.3,-5.2,-5.1,	9565
1.2,1.3,-5.5,-5.4,	10535
1.2,1.3,-5.8,-5.7,	11175
1.2,1.3,-6.1,-6.0,	11057
1.2,1.3,-6.4,-6.3,	9770
1.2,1.3,-6.7,-6.6,	8197
1.2,1.3,-7.0,-6.9,	6166
1.2,1.3,-7.3,-7.2,	4493
1.2,1.3,-7.6,-7.5,	2746
1.2,1.3,-7.9,-7.8,	1637
1.2,1.3,-8.2,-8.1,	860
1.2,1.3,-8.5,-8.4,	436
1.2,1.3,-8.8,-8.7,	210
1.2,1.3,-9.1,-9.0,	84
1.2,1.3,-9.4,-9.3,	36
1.2,1.3,-9.7,-9.6,	14
1.2,1.3,0.1,0.2,	5456
1.2,1.3,0.4,0.5,	5180
1.2,1.3,0.7,0.8,	5362
1.2,1.3,1.0,1.1,	5488
1.2,1.3,1.3,1.4,	6157
1.2,1.3,1.6,1.7,	7788
1.2,1.3,1.9,2.0,	10144
1.2,1.3,10.0,10.1,	5
1.2,1.3,10.3,10.4,	1
1.2,1.3,2.2,2.3,	12646
1.2,1.3,2.5,2.6,	14879
1.2,1.3,2.8,2.9,	15981
1.2,1.3,3.1,3.2,	16014
1.2,1.3,3.4,3.5,	14939
1.2,1.3,3.7,3.8,	12860
1.2,1.3,4.0,4.1,	10805
1.2,1.3,4.3,4.4,	9362
1.2,1.3,4.6,4.7,	8527
1.2,1.3,4.9,5.0,	8607
1.2,1.3,5.2,5.3,	9510
1.2,1.3,5.5,5.6,	10602
1.2,1.3,5.8,5.9,	11059
1.2,1.3,6.1,6.2,	10909
1.2,1.3,6.4,6.5,	9737
1.2,1.3,6.7,6.8,	8358
1.2,1.3,7.0,7.1,	6343
1.2,1.3,7.3,7.4,	4462
1.2,1.3,7.6,7.7,	2789
1.2,1.3,7.9,8.0,	1663
1.2,1.3,8.2,8.3,	906
1.2,1.3,8.5,8.6,	425
1.2,1.3,8.8,8.9,	200
1.2,1.3,9.1,9.2,	68
1.2,1.3,9.4,9.5,	28
1.2,1.3,9.7,9.8,	11
1.3,1.4,-0.3,-0.2,	6357
1.3,1.4,-0.6,-0.5,	5942
1.3,1.4,-0.9,-0.8,	5921
1.3,1.4,-1.2,-1.1,	6198
1.3,1.4,-1.5,-1.4,	7311
1.3,1.4,-1.8,-1.7,	9295
1.3,1.4,-10.1,-10.0,	5
1.3,1.4,-2.1,-2.0,	11652
1.3,1.4,-2.4,-2.3,	13870
1.3,1.4,-2.7,-2.6,	15298
1.3,1.4,-3.0,-2.9,	15901
1.3,1.4,-3.3,-3.2,	14890
1.3,1.4,-3.6,-3.5,	13179
1.3,1.4,-3.9,-3.8,	10975
1.3,1.4,-4.2,-4.1,	9274
1.3,1.4,-4.5,-4.4,	8113
1.3,1.4,-4.8,-4.7,	7685
1.3,1.4,-5.1,-5.0,	8207
1.3,1.4,-5.4,-5.3,	9067
1.3,1.4,-5.7,-5.6,	9774
1.3,1.4,-6.0,-5.9,	9759
1.3,1.4,-6.3,-6.2,	9138
1.3,1.4,-6.6,-6.5,	7880
1.3,1.4,-6.9,-6.8,	6162
1.3,1.4,-7.2,-7.1,	4448
1.3,1.4,-7.5,-7.4,	2906
1.3,1.4,-7.8,-7.7,	1720
1.3,1.4,-8.1,-8.0,	1003
1.3,1.4,-8.4,-8.3,	476
1.3,1.4,-8.7,-8.6,	221
1.3,1.4,-9.0,-8.9,	82
1.3,1.4,-9.3,-9.2,	36
1.3,1.4,-9.6,-9.5,	8
1.3,1.4,-9.9,-9.8,	3
1.3,1.4,0.0,0.1,	13161
1.3,1.4,0.3,0.4,	6267
1.3,1.4,0.6,0.7,	6139
1.3,1.4,0.9,1.0,	5886
1.3,1.4,1.2,1.3,	6196
1.3,1.4,1.5,1.6,	7203
1.3,1.4,1.8,1.9,	9238
1.3,1.4,10.2,10.3,	1
1.3,1.4,2.1,2.2,	11665
1.3,1.4,2.4,2.5,	13854
1.3,1.4,2.7,2.8,	15379
1.3,1.4,3.0,3.1,	15787
1.3,1.4,3.3,3.4,	14947
1.3,1.4,3.6,3.7,	13333
1.3,1.4,3.9,4.0,	11201
1.3,1.4,4.2,4.3,	9189
1.3,1.4,4.5,4.6,	8055
1.3,1.4,4.8,4.9,	7911
1.3,1.4,5.1,5.2,	8278
1.3,1.4,5.4,5.5,	9003
1.3,1.4,5.7,5.8,	9845
1.3,1.4,6.0,6.1,	9812
1.3,1.4,6.3,6.4,	9141
1.3,1.4,6.6,6.7,	7795
1.3,1.4,6.9,7.0,	6211
1.3,1.4,7.2,7.3,	4350
1.3,1.4,7.5,7.6,	2910
1.3,1.4,7.8,7.9,	1744
1.3,1.4,8.1,8.2,	917
1.3,1.4,8.4,8.5,	507
1.3,1.4,8.7,8.8,	229
1.3,1.4,9.0,9.1,	83
1.3,1.4,9.3,9.4,	39
1.3,1.4,9.6,9.7,	11
1.3,1.4,9.9,10.0,	4
1.4,1.5,-0.2,-0.1,	7457
1.4,1.5,-0.5,-0.4,	6992
1.4,1.5,-0.8,-0.7,	6534
1.4,1.5,-1.1,-1.0,	6559
1.4,1.5,-1.4,-1.3,	7195
1.4,1.5,-1.7,-1.6,	8581
1.4,1.5,-10.2,-10.1,	1
1.4,1.5,-10.8,-10.7,	1
1.4,1.5,-2.0,-1.9,	10972
1.4,1.5,-2.3,-2.2,	12905
1.4,1.5,-2.6,-2.5,	14889
1.4,1.5,-2.9,-2.8,	15682
1.4,1.5,-3.2,-3.1,	15237
1.4,1.5,-3.5,-3.4,	13745
1.4,1.5,-3.8,-3.7,	11777
1.4,1.5,-4.1,-4.0,	9549
1.4,1.5,-4.4,-4.3,	7987
1.4,1.5,-4.7,-4.6,	7263
1.4,1.5,-5.0,-4.9,	7356
1.4,1.5,-5.3,-5.2,	7715
1.4,1.5,-5.6,-5.5,	8363
1.4,1.5,-5.9,-5.8,	8322
1.4,1.5,-6.2,-6.1,	8237
1.4,1.5,-6.5,-6.4,	7172
1.4,1.5,-6.8,-6.7,	5835
1.4,1.5,-7.1,-7.0,	4324
1.4,1.5,-7.4,-7.3,	2851
1.4,1.5,-7.7,-7.6,	1909
1.4,1.5,-8.0,-7.9,	1076
1.4,1.5,-8.3,-8.2,	527
1.4,1.5,-8.6,-8.5,	256
1.4,1.5,-8.9,-8.8,	93
1.4,1.5,-9.2,-9.1,	48
1.4,1.5,-9.5,-9.4,	16
1.4,1.5,-9.8,-9.7,	5
1.4,1.5,0.2,0.3,	7500
1.4,1.5,0.5,0.6,	7054
1.4,1.5,0.8,0.9,	6568
1.4,1.5,1.1,1.2,	6528
1.4,1.5,1.4,1.5,	7170
1.4,1.5,1.7,1.8,	8565
1.4,1.5,10.1,10.2,	1
1.4,1.5,10.7,10.8,	1
1.4,1.5,2.0,2.1,	10665
1.4,1.5,2.3,2.4,	13220
1.4,1.5,2.6,2.7,	14670
1.4,1.5,2.9,3.0,	15943
1.4,1.5,3.2,3.3,	15255
1.4,1.5,3.5,3.6,	13876
1.4,1.5,3.8,3.9,	11717
1.4,1.5,4.1,4.2,	9648
1.4,1.5,4.4,4.5,	8034
1.4,1.5,4.7,4.8,	7311
1.4,1.5,5.0,5.1,	7238
1.4,1.5,5.3,5.4,	7775
1.4,1.5,5.6,5.7,	8268
1.4,1.5,5.9,6.0,	8522
1.4,1.5,6.2,6.3,	8269
1.4,1.5,6.5,6.6,	7305
1.4,1.5,6.8,6.9,	5949
1.4,1.5,7.1,7.2,	4430
1.4,1.5,7.4,7.5,	2950
1.4,1.5,7.7,7.8,	1811
1.4,1.5,8.0,8.1,	974
1.4,1.5,8.3,8.4,	552
1.4,1.5,8.6,8.7,	262
1.4,1.5,8.9,9.0,	126
1.4,1.5,9.2,9.3,	34
1.4,1.5,9.5,9.6,	17
1.4,1.5,9.8,9.9,	6
1.5,1.6,-0.1,0.0,	8455
1.5,1.6,-0.4,-0.3,	8139
1.5,1.6,-0.7,-0.6,	7459
1.5,1.6,-1.0,-0.9,	7028
1.5,1.6,-1.3,-1.2,	7349
1.5,1.6,-1.6,-1.5,	8364
1.5,1.6,-1.9,-1.8,	10116
1.5,1.6,-10.4,-10.3,	1
1.5,1.6,-2.2,-2.1,	12334
1.5,1.6,-2.5,-2.4,	14436
1.5,1.6,-2.8,-2.7,	15405
1.5,1.6,-3.1,-3.0,	15517
1.5,1.6,-3.4,-3.3,	14514
1.5,1.6,-3.7,-3.6,	12339
1.5,1.6,-4.0,-3.9,	10111
1.5,1.6,-4.3,-4.2,	7982
1.5,1.6,-4.6,-4.5,	6793
1.5,1.6,-4.9,-4.8,	6405
1.5,1.6,-5.2,-5.1,	6696
1.5,1.6,-5.5,-5.4,	7129
1.5,1.6,-5.8,-5.7,	7470
1.5,1.6,-6.1,-6.0,	7217
1.5,1.6,-6.4,-6.3,	6615
1.5,1.6,-6.7,-6.6,	5515
1.5,1.6,-7.0,-6.9,	4161
1.5,1.6,-7.3,-7.2,	2959
1.5,1.6,-7.6,-7.5,	1841
1.5,1.6,-7.9,-7.8,	1085
1.5,1.6,-8.2,-8.1,	576
1.5,1.6,-8.5,-8.4,	282
1.5,1.6,-8.8,-8.7,	123
1.5,1.6,-9.1,-9.0,	51
1.5,1.6,-9.4,-9.3,	25
1.5,1.6,-9.7,-9.6,	3
1.5,1.6,0.1,0.2,	8743
1.5,1.6,0.4,0.5,	8106
1.5,1.6,0.7,0.8,	7661
1.5,1.6,1.0,1.1,	7036
1.5,1.6,1.3,1.4,	7313
1.5,1.6,1.6,1.7,	8336
1.5,1.6,1.9,2.0,	10340
1.5,1.6,10.0,10.1,	2
1.5,1.6,10.3,10.4,	1
1.5,1.6,2.2,2.3,	12381
1.5,1.6,2.5,2.6,	14428
1.5,1.6,2.8,2.9,	15641
1.5,1.6,3.1,3.2,	15629
1.5,1.6,3.4,3.5,	14405
1.5,1.6,3.7,3.8,	12406
1.5,1.6,4.0,4.1,	10099
1.5,1.6,4.3,4.4,	8185
1.5,1.6,4.6,4.7,	6872
1.5,1.6,4.9,5.0,	6413
1.5,1.6,5.2,5.3,	6771
1.5,1.6,5.5,5.6,	7349
1.5,1.6,5.8,5.9,	7335
1.5,1.6,6.1,6.2,	7383
1.5,1.6,6.4,6.5,	6546
1.5,1.6,6.7,6.8,	5395
1.5,1.6,7.0,7.1,	4148
1.5,1.6,7.3,7.4,	2856
1.5,1.6,7.6,7.7,	1893
1.5,1.6,7.9,8.0,	1067
1.5,1.6,8.2,8.3,	551
1.5,1.6,8.5,8.6,	313
1.5,1.6,8.8,8.9,	120
1.5,1.6,9.1,9.2,	38
1.5,1.6,9.4,9.5,	21
1.5,1.6,9.7,9.8,	6
1.6,1.7,-0.3,-0.2,	9678
1.6,1.7,-0.6,-0.5,	8720
1.6,1.7,-0.9,-0.8,	8173
1.6,1.7,-1.2,-1.1,	7997
1.6,1.7,-1.5,-1.4,	8368
1.6,1.7,-1.8,-1.7,	9781
1.6,1.7,-10.0,-9.9,	1
1.6,1.7,-10.3,-10.2,	1
1.6,1.7,-2.1,-2.0,	12082
1.6,1.7,-2.4,-2.3,	13897
1.6,1.7,-2.7,-2.6,	15368
1.6,1.7,-3.0,-2.9,	16284
1.6,1.7,-3.3,-3.2,	15034
1.6,1.7,-3.6,-3.5,	13032
1.6,1.7,-3.9,-3.8,	10888
1.6,1.7,-4.2,-4.1,	8615
1.6,1.7,-4.5,-4.4,	6843
1.6,1.7,-4.8,-4.7,	5901
1.6,1.7,-5.1,-5.0,	6009
1.6,1.7,-5.4,-5.3,	5947
1.6,1.7,-5.7,-5.6,	6297
1.6,1.7,-6.0,-5.9,	6238
1.6,1.7,-6.3,-6.2,	5834
1.6,1.7,-6.6,-6.5,	5013
1.6,1.7,-6.9,-6.8,	3905
1.6,1.7,-7.2,-7.1,	2689
1.6,1.7,-7.5,-7.4,	1824
1.6,1.7,-7.8,-7.7,	1083
1.6,1.7,-8.1,-8.0,	616
1.6,1.7,-8.4,-8.3,	323
1.6,1.7,-8.7,-8.6,	165
1.6,1.7,-9.0,-8.9,	53
1.6,1.7,-9.3,-9.2,	22
1.6,1.7,-9.6,-9.5,	10
1.6,1.7,-9.9,-9.8,	5
1.6,1.7,0.0,0.1,	19596
1.6,1.7,0.3,0.4,	9517
1.6,1.7,0.6,0.7,	8749
1.6,1.7,0.9,1.0,	8070
1.6,1.7,1.2,1.3,	7703
1.6,1.7,1.5,1.6,	8346
1.6,1.7,1.8,1.9,	9813
1.6,1.7,10.2,10.3,	2
1.6,1.7,2.1,2.2,	11999
1.6,1.7,2.4,2.5,	13857
1.6,1.7,2.7,2.8,	15501
1.6,1.7,3.0,3.1,	15668
1.6,1.7,3.3,3.4,	15143
1.6,1.7,3.6,3.7,	13234
1.6,1.7,3.9,4.0,	10837
1.6,1.7,4.2,4.3,	8382
1.6,1.7,4.5,4.6,	6980
1.6,1.7,4.8,4.9,	5889
1.6,1.7,5.1,5.2,	5684
1.6,1.7,5.4,5.5,	6056
1.6,1.7,5.7,5.8,	6217
1.6,1.7,6.0,6.1,	6067
1.6,1.7,6.3,6.4,	5902
1.6,1.7,6.6,6.7,	5070
1.6,1.7,6.9,7.0,	3895
1.6,1.7,7.2,7.3,	2854
1.6,1.7,7.5,7.6,	1929
1.6,1.7,7.8,7.9,	983
1.6,1.7,8.1,8.2,	608
1.6,1.7,8.4,8.5,	285
1.6,1.7,8.7,8.8,	132
1.6,1.7,9.0,9.1,	50
1.6,1.7,9.3,9.4,	24
1.6,1.7,9.6,9.7,	6
1.6,1.7,9.9,10.0,	3
1.7,1.8,-0.2,-0.1,	11068
1.7,1.8,-0.5,-0.4,	10153
1.7,1.8,-0.8,-0.7,	9263
1.7,1.8,-1.1,-1.0,	8609
1.7,1.8,-1.4,-1.3,	8559
1.7,1.8,-1.7,-1.6,	9668
1.7,1.8,-2.0,-1.9,	11745
1.7,1.8,-2.3,-2.2,	13589
1.7,1.8,-2.6,-2.5,	15662
1.7,1.8,-2.9,-2.8,	16401
1.7,1.8,-3.2,-3.1,	15904
1.7,1.8,-3.5,-3.4,	14134
1.7,1.8,-3.8,-3.7,	11707
1.7,1.8,-4.1,-4.0,	9286
1.7,1.8,-4.4,-4.3,	7207
1.7,1.8,-4.7,-4.6,	5837
1.7,1.8,-5.0,-4.9,	5044
1.7,1.8,-5.3,-5.2,	5236
1.7,1.8,-5.6,-5.5,	5553
1.7,1.8,-5.9,-5.8,	5335
1.7,1.8,-6.2,-6.1,	5099
1.7,1.8,-6.5,-6.4,	4391
1.7,1.8,-6.8,-6.7,	3658
1.7,1.8,-7.1,-7.0,	2659
1.7,1.8,-7.4,-7.3,	1827
1.7,1.8,-7.7,-7.6,	1140
1.7,1.8,-8.0,-7.9,	644
1.7,1.8,-8.3,-8.2,	345
1.7,1.8,-8.6,-8.5,	173
1.7,1.8,-8.9,-8.8,	75
1.7,1.8,-9.2,-9.1,	25
1.7,1.8,-9.5,-9.4,	15
1.7,1.8,-9.8,-9.7,	4
1.7,1.8,0.2,0.3,	10971
1.7,1.8,0.5,0.6,	10196
1.7,1.8,0.8,0.9,	9198
1.7,1.8,1.1,1.2,	8521
1.7,1.8,1.4,1.5,	8580
1.7,1.8,1.7,1.8,	9904
1.7,1.8,10.1,10.2,	3
1.7,1.8,2.0,2.1,	11641
1.7,1.8,2.3,2.4,	13660
1.7,1.8,2.6,2.7,	15468
1.7,1.8,2.9,3.0,	16124
1.7,1.8,3.2,3.3,	15657
1.7,1.8,3.5,3.6,	13894
1.7,1.8,3.8,3.9,	11763
1.7,1.8,4.1,4.2,	9277
1.7,1.8,4.4,4.5,	7181
1.7,1.8,4.7,4.8,	5859
1.7,1.8,5.0,5.1,	5201
1.7,1.8,5.3,5.4,	5168
1.7,1.8,5.6,5.7,	5308
1.7,1.8,5.9,6.0,	5470
1.7,1.8,6.2,6.3,	5129
1.7,1.8,6.5,6.6,	4529
1.7,1.8,6.8,6.9,	3520
1.7,1.8,7.1,7.2,	2621
1.7,1.8,7.4,7.5,	1774
1.7,1.8,7.7,7.8,	1158
1.7,1.8,8.0,8.1,	624
1.7,1.8,8.3,8.4,	339
1.7,1.8,8.6,8.7,	157
1.7,1.8,8.9,9.0,	72
1.7,1.8,9.2,9.3,	33
1.7,1.8,9.5,9.6,	8
1.7,1.8,9.8,9.9,	4
1.8,1.9,-0.1,0.0,	12573
1.8,1.9,-0.4,-0.3,	11889
1.8,1.9,-0.7,-0.6,	10793
1.8,1.9,-1.0,-0.9,	9663
1.8,1.9,-1.3,-1.2,	9062
1.8,1.9,-1.6,-1.5,	9937
1.8,1.9,-1.9,-1.8,	11194
1.8,1.9,-10.0,-9.9,	1
1.8,1.9,-2.2,-2.1,	13505
1.8,1.9,-2.5,-2.4,	15663
1.8,1.9,-2.8,-2.7,	16409
1.8,1.9,-3.1,-3.0,	16456
1.8,1.9,-3.4,-3.3,	15291
1.8,1.9,-3.7,-3.6,	12835
1.8,1.9,-4.0,-3.9,	10318
1.8,1.9,-4.3,-4.2,	7663
1.8,1.9,-4.6,-4.5,	5989
1.8,1.9,-4.9,-4.8,	4941
1.8,1.9,-5.2,-5.1,	4521
1.8,1.9,-5.5,-5.4,	4572
1.8,1.9,-5.8,-5.7,	4639
1.8,1.9,-6.1,-6.0,	4243
1.8,1.9,-6.4,-6.3,	3983
1.8,1.9,-6.7,-6.6,	3359
1.8,1.9,-7.0,-6.9,	2528
1.8,1.9,-7.3,-7.2,	1743
1.8,1.9,-7.6,-7.5,	1103
1.8,1.9,-7.9,-7.8,	637
1.8,1.9,-8.2,-8.1,	356
1.8,1.9,-8.5,-8.4,	161
1.8,1.9,-8.8,-8.7,	77
1.8,1.9,-9.1,-9.0,	29
1.8,1.9,-9.4,-9.3,	6
1.8,1.9,-9.7,-9.6,	9
1.8,1.9,0.1,0.2,	12485
1.8,1.9,0.4,0.5,	12108
1.8,1.9,0.7,0.8,	10728
1.8,1.9,1.0,1.1,	9475
1.8,1.9,1.3,1.4,	9226
1.8,1.9,1.6,1.7,	9858
1.8,1.9,1.9,2.0,	11414
1.8,1.9,2.2,2.3,	13470
1.8,1.9,2.5,2.6,	15567
1.8,1.9,2.8,2.9,	16457
1.8,1.9,3.1,3.2,	16523
1.8,1.9,3.4,3.5,	15165
1.8,1.9,3.7,3.8,	13057
1.8,1.9,4.0,4.1,	10290
1.8,1.9,4.3,4.4,	7844
1.8,1.9,4.6,4.7,	6069
1.8,1.9,4.9,5.0,	5009
1.8,1.9,5.2,5.3,	4603
1.8,1.9,5.5,5.6,	4635
1.8,1.9,5.8,5.9,	4601
1.8,1.9,6.1,6.2,	4309
1.8,1.9,6.4,6.5,	4053
1.8,1.9,6.7,6.8,	3208
1.8,1.9,7.0,7.1,	2476
1.8,1.9,7.3,7.4,	1720
1.8,1.9,7.6,7.7,	1107
1.8,1.9,7.9,8.0,	653
1.8,1.9,8.2,8.3,	342
1.8,1.9,8.5,8.6,	194
1.8,1.9,8.8,8.9,	79
1.8,1.9,9.1,9.2,	37
1.8,1.9,9.4,9.5,	8
1.8,1.9,9.7,9.8,	4
1.9,2.0,-0.3,-0.2,	13639
1.9,2.0,-0.6,-0.5,	12262
1.9,2.0,-0.9,-0.8,	10784
1.9,2.0,-1.2,-1.1,	10008
1.9,2.0,-1.5,-1.4,	10180
1.9,2.0,-1.8,-1.7,	11511
1.9,2.0,-10.4,-10.3,	1
1.9,2.0,-2.1,-2.0,	13353
1.9,2.0,-2.4,-2.3,	15607
1.9,2.0,-2.7,-2.6,	17167
1.9,2.0,-3.0,-2.9,	17554
1.9,2.0,-3.3,-3.2,	16454
1.9,2.0,-3.6,-3.5,	14395
1.9,2.0,-3.9,-3.8,	11343
1.9,2.0,-4.2,-4.1,	8730
1.9,2.0,-4.5,-4.4,	6342
1.9,2.0,-4.8,-4.7,	5008
1.9,2.0,-5.1,-5.0,	4172
1.9,2.0,-5.4,-5.3,	3886
1.9,2.0,-5.7,-5.6,	3988
1.9,2.0,-6.0,-5.9,	3815
1.9,2.0,-6.3,-6.2,	3389
1.9,2.0,-6.6,-6.5,	2965
1.9,2.0,-6.9,-6.8,	2227
1.9,2.0,-7.2,-7.1,	1595
1.9,2.0,-7.5,-7.4,	1089
1.9,2.0,-7.8,-7.7,	634
1.9,2.0,-8.1,-8.0,	340
1.9,2.0,-8.4,-8.3,	173
1.9,2.0,-8.7,-8.6,	81
1.9,2.0,-9.0,-8.9,	26
1.9,2.0,-9.3,-9.2,	20
1.9,2.0,-9.6,-9.5,	2
1.9,2.0,-9.9,-9.8,	1
1.9,2.0,0.0,0.1,	28058
1.9,2.0,0.3,0.4,	13401
1.9,2.0,0.6,0.7,	12259
1.9,2.0,0.9,1.0,	10963
1.9,2.0,1.2,1.3,	9896
1.9,2.0,1.5,1.6,	10332
1.9,2.0,1.8,1.9,	11472
1.9,2.0,11.1,11.2,	1
1.9,2.0,2.1,2.2,	13316
1.9,2.0,2.4,2.5,	15427
1.9,2.0,2.7,2.8,	17242
1.9,2.0,3.0,3.1,	17492
1.9,2.0,3.3,3.4,	16786
1.9,2.0,3.6,3.7,	14423
1.9,2.0,3.9,4.0,	11500
1.9,2.0,4.2,4.3,	8753
1.9,2.0,4.5,4.6,	6421
1.9,2.0,4.8,4.9,	4971
1.9,2.0,5.1,5.2,	4305
1.9,2.0,5.4,5.5,	4072
1.9,2.0,5.7,5.8,	3822
1.9,2.0,6.0,6.1,	3933
1.9,2.0,6.3,6.4,	3419
1.9,2.0,6.6,6.7,	3044
1.9,2.0,6.9,7.0,	2182
1.9,2.0,7.2,7.3,	1568
1.9,2.0,7.5,7.6,	1101
1.9,2.0,7.8,7.9,	635
1.9,2.0,8.1,8.2,	350
1.9,2.0,8.4,8.5,	158
1.9,2.0,8.7,8.8,	87
1.9,2.0,9.0,9.1,	42
1.9,2.0,9.3,9.4,	16
1.9,2.0,9.9,10.0,	1
10.0,10.1,-0.2,-0.1,	8
10.0,10.1,-0.5,-0.4,	7
10.0,10.1,-0.8,-0.7,	4
10.0,10.1,-1.1,-1.0,	3
10.0,10.1,-1.4,-1.3,	3
10.0,10.1,0.2,0.3,	7
10.0,10.1,0.5,0.6,	5
10.0,10.1,0.8,0.9,	5
10.0,10.1,1.1,1.2,	5
10.0,10.1,1.4,1.5,	3
10.0,10.1,1.7,1.8,	1
10.0,10.1,2.0,2.1,	1
10.0,10.1,2.6,2.7,	1
10.1,10.2,-0.1,0.0,	4
10.1,10.2,-0.4,-0.3,	6
10.1,10.2,-0.7,-0.6,	5
10.1,10.2,-1.0,-0.9,	4
10.1,10.2,-1.3,-1.2,	3
10.1,10.2,-1.9,-1.8,	1
10.1,10.2,-2.5,-2.4,	1
10.1,10.2,0.1,0.2,	6
10.1,10.2,0.4,0.5,	2
10.1,10.2,0.7,0.8,	3
10.1,10.2,1.0,1.1,	3
10.1,10.2,1.3,1.4,	1
10.1,10.2,1.6,1.7,	1
10.1,10.2,2.2,2.3,	1
10.1,10.2,2.5,2.6,	1
10.2,10.3,-0.6,-0.5,	2
10.2,10.3,-0.9,-0.8,	1
10.2,10.3,-1.2,-1.1,	2
10.2,10.3,0.0,0.1,	9
10.2,10.3,0.3,0.4,	2
10.2,10.3,0.9,1.0,	1
10.2,10.3,1.2,1.3,	4
10.2,10.3,1.8,1.9,	1
10.3,10.4,-0.2,-0.1,	4
10.3,10.4,-0.8,-0.7,	1
10.3,10.4,-1.1,-1.0,	1
10.3,10.4,-1.4,-1.3,	2
10.3,10.4,-1.7,-1.6,	2
10.3,10.4,0.2,0.3,	4
10.3,10.4,0.5,0.6,	1
10.3,10.4,1.1,1.2,	2
10.4,10.5,-0.1,0.0,	1
10.4,10.5,-0.4,-0.3,	1
10.4,10.5,0.1,0.2,	2
10.4,10.5,0.7,0.8,	3
10.4,10.5,1.3,1.4,	1
10.5,10.6,-0.9,-0.8,	2
10.5,10.6,0.0,0.1,	2
10.5,10.6,0.3,0.4,	2
10.6,10.7,-0.8,-0.7,	1
10.6,10.7,0.2,0.3,	1
10.6,10.7,0.5,0.6,	2
10.6,10.7,0.8,0.9,	1
10.6,10.7,1.1,1.2,	1
10.6,10.7,3.2,3.3,	1
10.7,10.8,-0.1,0.0,	1
10.7,10.8,0.1,0.2,	1
10.8,10.9,2.1,2.2,	1
10.9,11.0,0.5,0.6,	1
11.1,11.2,-1.1,-1.0,	1
2.0,2.1,-0.1,0.0,	15213
2.0,2.1,-0.4,-0.3,	14445
2.0,2.1,-0.7,-0.6,	13267
2.0,2.1,-1.0,-0.9,	11360
2.0,2.1,-1.3,-1.2,	10803
2.0,2.1,-1.6,-1.5,	11098
2.0,2.1,-1.9,-1.8,	12656
2.0,2.1,-10.0,-9.9,	1
2.0,2.1,-10.3,-10.2,	1
2.0,2.1,-2.2,-2.1,	14795
2.0,2.1,-2.5,-2.4,	16756
2.0,2.1,-2.8,-2.7,	18125
2.0,2.1,-3.1,-3.0,	18090
2.0,2.1,-3.4,-3.3,	16433
2.0,2.1,-3.7,-3.6,	14039
2.0,2.1,-4.0,-3.9,	10655
2.0,2.1,-4.3,-4.2,	8016
2.0,2.1,-4.6,-4.5,	5907
2.0,2.1,-4.9,-4.8,	4404
2.0,2.1,-5.2,-5.1,	3648
2.0,2.1,-5.5,-5.4,	3346
2.0,2.1,-5.8,-5.7,	3285
2.0,2.1,-6.1,-6.0,	3005
2.0,2.1,-6.4,-6.3,	2762
2.0,2.1,-6.7,-6.6,	2133
2.0,2.1,-7.0,-6.9,	1682
2.0,2.1,-7.3,-7.2,	1117
2.0,2.1,-7.6,-7.5,	804
2.0,2.1,-7.9,-7.8,	441
2.0,2.1,-8.2,-8.1,	216
2.0,2.1,-8.5,-8.4,	120
2.0,2.1,-8.8,-8.7,	43
2.0,2.1,-9.1,-9.0,	14
2.0,2.1,-9.4,-9.3,	14
